product,inventory_cycle,predicted_inventory,model_used
COCA BOITE ZERO,6,18.431284,bidirectional_lstm
COCA BOITE ZERO,6,18.130365,bidirectional_lstm
COCA BOITE ZERO,6,17.789774,bidirectional_lstm
COCA BOITE ZERO,6,17.991106,bidirectional_lstm
COCA BOITE ZERO,6,18.034441,bidirectional_lstm
COCA BOITE ZERO,6,17.525492,bidirectional_lstm
COCA BOITE ZERO,6,17.051462,bidirectional_lstm
COCA BOITE ZERO,6,16.78245,bidirectional_lstm
COCA BOITE ZERO,6,15.918673,bidirectional_lstm
COCA BOITE ZERO,6,14.647501,bidirectional_lstm
COCA BOITE ZERO,6,14.244196,bidirectional_lstm
COCA BOITE ZERO,6,14.449694,bidirectional_lstm
COCA BOITE ZERO,6,13.600321,bidirectional_lstm
COCA BOITE ZERO,7,13.49663,bidirectional_lstm
COCA BOITE ZERO,7,13.818232,bidirectional_lstm
COCA BOITE ZERO,7,13.753336,bidirectional_lstm
COCA BOITE ZERO,7,13.706385,bidirectional_lstm
COCA BOITE ZERO,7,14.018732,bidirectional_lstm
COCA BOITE ZERO,7,14.222078,bidirectional_lstm
COCA BOITE ZERO,7,14.500292,bidirectional_lstm
COCA BOITE ZERO,7,14.585123,bidirectional_lstm
COCA BOITE ZERO,7,14.353357,bidirectional_lstm
COCA BOITE ZERO,7,14.184183,bidirectional_lstm
COCA BOITE ZERO,7,15.070276,bidirectional_lstm
COCA BOITE ZERO,7,16.814295,bidirectional_lstm
COCA BOITE ZERO,7,18.2203,bidirectional_lstm
COCA BOITE ZERO,7,17.629374,bidirectional_lstm
COCA BOITE ZERO,7,17.583773,bidirectional_lstm
COCA BOITE ZERO,7,16.667833,bidirectional_lstm
COCA BOITE ZERO,7,16.508646,bidirectional_lstm
COCA BOITE ZERO,7,16.800371,bidirectional_lstm
COCA BOITE ZERO,7,17.420565,bidirectional_lstm
COCA BOITE ZERO,7,17.54368,bidirectional_lstm
COCA BOITE ZERO,7,17.891214,bidirectional_lstm
COCA BOITE ZERO,7,18.234118,bidirectional_lstm
COCA BOITE ZERO,8,21.352991,bidirectional_lstm
COCA BOITE ZERO,11,21.818293,bidirectional_lstm
COCA BOITE ZERO,13,22.943514,bidirectional_lstm
COCA BOITE ZERO,15,22.066225,bidirectional_lstm
COCA BOITE ZERO,15,21.401163,bidirectional_lstm
COCA BOITE ZERO,15,20.943186,bidirectional_lstm
COCA BOITE ZERO,15,20.617998,bidirectional_lstm
COCA BOITE ZERO,15,19.827303,bidirectional_lstm
COCA BOITE ZERO,15,20.06322,bidirectional_lstm
COCA BOITE ZERO,15,19.116175,bidirectional_lstm
COCA BOITE ZERO,15,18.063578,bidirectional_lstm
COCA BOITE ZERO,15,16.133806,bidirectional_lstm
COCA BOITE ZERO,15,15.60763,bidirectional_lstm
COCA BOITE ZERO,15,16.226488,bidirectional_lstm
COCA BOITE ZERO,15,16.864779,bidirectional_lstm
COCA BOITE ZERO,15,17.392832,bidirectional_lstm
COCA BOITE ZERO,15,17.907198,bidirectional_lstm
COCA BOITE ZERO,15,17.441698,bidirectional_lstm
COCA BOITE ZERO,15,15.89123,bidirectional_lstm
COCA BOITE ZERO,15,25.681154,bidirectional_lstm
COCA BOITE ZERO,15,39.33467,bidirectional_lstm
COCA BOITE ZERO,15,41.487934,bidirectional_lstm
COCA BOITE ZERO,15,38.794792,bidirectional_lstm
COCA BOITE ZERO,15,42.936928,bidirectional_lstm
COCA BOITE ZERO,15,44.93331,bidirectional_lstm
COCA BOITE ZERO,15,43.499443,bidirectional_lstm
COCA BOITE ZERO,15,42.09978,bidirectional_lstm
COCA BOITE ZERO,15,41.310097,bidirectional_lstm
COCA BOITE ZERO,15,48.729923,bidirectional_lstm
COCA BOITE ZERO,16,47.262577,bidirectional_lstm
COCA BOITE ZERO,16,40.438248,bidirectional_lstm
COCA BOITE ZERO,16,33.384197,bidirectional_lstm
COCA BOITE ZERO,16,30.585783,bidirectional_lstm
COCA BOITE ZERO,16,26.892069,bidirectional_lstm
COCA BOITE ZERO,16,27.819468,bidirectional_lstm
COCA BOITE ZERO,16,35.39191,bidirectional_lstm
COCA BOITE ZERO,16,41.650616,bidirectional_lstm
COCA BOITE ZERO,16,46.6471,bidirectional_lstm
COCA BOITE ZERO,16,41.631397,bidirectional_lstm
COCA BOITE ZERO,16,43.56829,bidirectional_lstm
COCA BOITE ZERO,16,44.023857,bidirectional_lstm
COCA BOITE ZERO,16,44.8891,bidirectional_lstm
COCA BOITE ZERO,16,43.65344,bidirectional_lstm
COCA BOITE ZERO,16,41.159843,bidirectional_lstm
COCA BOITE ZERO,16,37.132694,bidirectional_lstm
COCA BOITE ZERO,16,31.056128,bidirectional_lstm
COCA BOITE ZERO,16,25.729773,bidirectional_lstm
COCA BOITE ZERO,16,25.20635,bidirectional_lstm
COCA BOITE ZERO,16,28.236929,bidirectional_lstm
COCA BOITE ZERO,16,26.19956,bidirectional_lstm
COCA BOITE ZERO,16,24.585032,bidirectional_lstm
COCA BOITE ZERO,16,22.484999,bidirectional_lstm
COCA BOITE ZERO,16,25.288572,bidirectional_lstm
COCA BOITE ZERO,16,23.25202,bidirectional_lstm
COCA BOITE ZERO,16,21.502459,bidirectional_lstm
COCA BOITE ZERO,16,20.39615,bidirectional_lstm
COCA BOITE ZERO,16,20.015871,bidirectional_lstm
COCA BOITE ZERO,16,17.294825,bidirectional_lstm
COCA BOITE ZERO,16,15.753031,bidirectional_lstm
COCA BOITE ZERO,16,15.266291,bidirectional_lstm
COCA BOITE ZERO,16,14.512163,bidirectional_lstm
COCA BOITE ZERO,16,14.028292,bidirectional_lstm
COCA BOITE ZERO,16,14.253321,bidirectional_lstm
COCA BOITE ZERO,16,15.142084,bidirectional_lstm
COCA BOITE ZERO,16,15.949427,bidirectional_lstm
COCA BOITE ZERO,16,16.527697,bidirectional_lstm
COCA BOITE ZERO,16,19.18043,bidirectional_lstm
COCA BOITE ZERO,16,19.577745,bidirectional_lstm
COCA BOITE ZERO,16,20.62031,bidirectional_lstm
COCA BOITE ZERO,16,21.261553,bidirectional_lstm
COCA BOITE ZERO,16,22.610518,bidirectional_lstm
COCA BOITE ZERO,17,20.155474,bidirectional_lstm
COCA BOITE ZERO,17,19.291117,bidirectional_lstm
COCA BOITE ZERO,17,18.057718,bidirectional_lstm
COCA BOITE ZERO,17,17.00805,bidirectional_lstm
COCA BOITE ZERO,17,15.747728,bidirectional_lstm
COCA BOITE ZERO,17,14.361734,bidirectional_lstm
COCA BOITE ZERO,17,13.332392,bidirectional_lstm
COCA BOITE ZERO,17,12.49325,bidirectional_lstm
COCA BOITE ZERO,17,12.283991,bidirectional_lstm
COCA BOITE ZERO,17,11.649683,bidirectional_lstm
COCA BOITE ZERO,17,11.485666,bidirectional_lstm
COCA BOITE ZERO,17,11.957979,bidirectional_lstm
COCA BOITE ZERO,17,12.775263,bidirectional_lstm
COCA BOITE ZERO,17,13.241877,bidirectional_lstm
COCA BOITE ZERO,17,14.5552845,bidirectional_lstm
COCA BOITE ZERO,17,14.4083805,bidirectional_lstm
COCA BOITE ZERO,17,14.552393,bidirectional_lstm
COCA BOITE ZERO,17,14.694857,bidirectional_lstm
COCA BOITE ZERO,17,15.254259,bidirectional_lstm
COCA BOITE ZERO,17,15.284288,bidirectional_lstm
COCA BOITE ZERO,17,16.307703,bidirectional_lstm
COCA BOITE ZERO,17,16.14631,bidirectional_lstm
COCA BOITE ZERO,17,16.607164,bidirectional_lstm
COCA BOITE ZERO,17,18.715174,bidirectional_lstm
COCA BOITE ZERO,17,18.809862,bidirectional_lstm
COCA BOITE ZERO,17,18.384684,bidirectional_lstm
COCA BOITE ZERO,17,17.729837,bidirectional_lstm
COCA BOITE ZERO,17,17.131311,bidirectional_lstm
COCA BOITE ZERO,17,16.703714,bidirectional_lstm
COCA BOITE ZERO,17,17.216639,bidirectional_lstm
COCA BOITE ZERO,17,17.74415,bidirectional_lstm
COCA BOITE ZERO,17,18.01822,bidirectional_lstm
COCA BOITE ZERO,17,17.568201,bidirectional_lstm
COCA BOITE ZERO,18,15.840387,bidirectional_lstm
COCA BOITE ZERO,18,16.444994,bidirectional_lstm
COCA BOITE ZERO,18,16.711557,bidirectional_lstm
COCA BOITE ZERO,18,17.184374,bidirectional_lstm
COCA BOITE ZERO,18,16.794329,bidirectional_lstm
COCA BOITE ZERO,18,16.346193,bidirectional_lstm
COCA BOITE ZERO,18,17.249407,bidirectional_lstm
COCA BOITE ZERO,18,17.124224,bidirectional_lstm
COCA BOITE ZERO,18,17.276781,bidirectional_lstm
COCA BOITE ZERO,18,16.714014,bidirectional_lstm
COCA BOITE ZERO,18,17.164507,bidirectional_lstm
COCA BOITE ZERO,18,16.174143,bidirectional_lstm
COCA BOITE ZERO,18,16.360758,bidirectional_lstm
COCA BOITE ZERO,18,17.41105,bidirectional_lstm
COCA BOITE ZERO,18,18.03824,bidirectional_lstm
COCA BOITE ZERO,18,19.91179,bidirectional_lstm
COCA BOITE ZERO,18,18.346277,bidirectional_lstm
COCA BOITE ZERO,18,18.76333,bidirectional_lstm
COCA BOITE ZERO,18,16.618914,bidirectional_lstm
COCA BOITE ZERO,18,16.13466,bidirectional_lstm
COCA BOITE ZERO,18,15.915354,bidirectional_lstm
COCA BOITE ZERO,18,15.062639,bidirectional_lstm
COCA BOITE ZERO,18,14.425333,bidirectional_lstm
COCA BOITE ZERO,18,14.69095,bidirectional_lstm
COCA BOITE ZERO,18,14.67061,bidirectional_lstm
COCA BOITE ZERO,18,15.045725,bidirectional_lstm
COCA BOITE ZERO,18,15.362764,bidirectional_lstm
COCA BOITE ZERO,18,15.588724,bidirectional_lstm
COCA BOITE ZERO,18,15.5654545,bidirectional_lstm
COCA BOITE ZERO,18,14.758539,bidirectional_lstm
COCA BOITE ZERO,18,15.31212,bidirectional_lstm
COCA BOITE ZERO,18,15.800341,bidirectional_lstm
COCA BOITE ZERO,18,15.253061,bidirectional_lstm
COCA BOITE ZERO,18,15.952944,bidirectional_lstm
COCA BOITE ZERO,19,15.998766,bidirectional_lstm
COCA BOITE ZERO,19,16.070078,bidirectional_lstm
COCA BOITE ZERO,19,15.878824,bidirectional_lstm
COCA BOITE ZERO,19,15.836351,bidirectional_lstm
COCA BOITE ZERO,19,16.441515,bidirectional_lstm
COCA BOITE ZERO,19,17.898539,bidirectional_lstm
COCA BOITE ZERO,19,17.498629,bidirectional_lstm
COCA BOITE ZERO,19,18.35113,bidirectional_lstm
COCA BOITE ZERO,19,19.168703,bidirectional_lstm
COCA BOITE ZERO,19,18.459429,bidirectional_lstm
COCA BOITE ZERO,19,17.569376,bidirectional_lstm
COCA BOITE ZERO,19,17.30195,bidirectional_lstm
COCA BOITE ZERO,19,18.065355,bidirectional_lstm
COCA BOITE ZERO,19,17.63415,bidirectional_lstm
COCA BOITE ZERO,19,17.333231,bidirectional_lstm
COCA BOITE ZERO,19,20.610514,bidirectional_lstm
COCA BOITE ZERO,19,26.941126,bidirectional_lstm
COCA BOITE ZERO,19,28.179667,bidirectional_lstm
COCA BOITE ZERO,19,43.277737,bidirectional_lstm
COCA BOITE ZERO,19,40.984425,bidirectional_lstm
COCA BOITE ZERO,19,39.446026,bidirectional_lstm
COCA BOITE ZERO,19,37.403217,bidirectional_lstm
COCA BOITE ZERO,19,34.99305,bidirectional_lstm
COCA BOITE ZERO,19,32.503334,bidirectional_lstm
COCA BOITE ZERO,19,30.92158,bidirectional_lstm
COCA BOITE ZERO,19,28.870306,bidirectional_lstm
COCA BOITE ZERO,19,24.12758,bidirectional_lstm
COCA BOITE ZERO,19,24.422789,bidirectional_lstm
COCA BOITE ZERO,19,21.764421,bidirectional_lstm
COCA BOITE ZERO,19,21.340654,bidirectional_lstm
COCA BOITE ZERO,19,21.201395,bidirectional_lstm
COCA BOITE ZERO,19,24.97558,bidirectional_lstm
COCA BOITE ZERO,19,26.372904,bidirectional_lstm
COCA BOITE ZERO,19,27.35948,bidirectional_lstm
COCA BOITE ZERO,20,26.955542,bidirectional_lstm
COCA BOITE ZERO,20,25.0482,bidirectional_lstm
COCA BOITE ZERO,20,23.293066,bidirectional_lstm
COCA BOITE ZERO,20,21.326853,bidirectional_lstm
COCA BOITE ZERO,20,20.32622,bidirectional_lstm
COCA BOITE ZERO,20,18.254793,bidirectional_lstm
COCA BOITE ZERO,20,17.899477,bidirectional_lstm
COCA BOITE ZERO,20,16.569284,bidirectional_lstm
COCA BOITE ZERO,20,17.153276,bidirectional_lstm
COCA BOITE ZERO,20,16.89483,bidirectional_lstm
COCA BOITE ZERO,20,17.063448,bidirectional_lstm
COCA BOITE ZERO,20,16.672312,bidirectional_lstm
COCA BOITE ZERO,20,17.26291,bidirectional_lstm
COCA BOITE ZERO,20,18.219255,bidirectional_lstm
COCA BOITE ZERO,20,18.058924,bidirectional_lstm
COCA BOITE ZERO,20,17.191278,bidirectional_lstm
COCA BOITE ZERO,20,16.412226,bidirectional_lstm
COCA BOITE ZERO,20,16.103601,bidirectional_lstm
COCA BOITE ZERO,20,16.811357,bidirectional_lstm
COCA BOITE ZERO,20,16.791971,bidirectional_lstm
COCA BOITE ZERO,20,16.871584,bidirectional_lstm
COCA BOITE ZERO,20,17.419031,bidirectional_lstm
COCA BOITE ZERO,20,16.855707,bidirectional_lstm
COCA BOITE ZERO,21,16.279268,bidirectional_lstm
COCA BOITE ZERO,21,15.31048,bidirectional_lstm
COCA BOITE ZERO,21,15.155756,bidirectional_lstm
COCA BOITE ZERO,21,14.535013,bidirectional_lstm
COCA BOITE ZERO,21,14.84305,bidirectional_lstm
COCA BOITE ZERO,21,15.334002,bidirectional_lstm
COCA BOITE ZERO,21,16.146448,bidirectional_lstm
COCA BOITE ZERO,21,16.68606,bidirectional_lstm
COCA BOITE ZERO,21,18.716906,bidirectional_lstm
COCA BOITE ZERO,21,20.799707,bidirectional_lstm
COCA BOITE ZERO,21,22.759024,bidirectional_lstm
COCA BOITE ZERO,21,25.12945,bidirectional_lstm
COCA BOITE ZERO,21,28.6014,bidirectional_lstm
COCA BOITE ZERO,21,32.236023,bidirectional_lstm
COCA BOITE ZERO,21,34.60053,bidirectional_lstm
COCA BOITE ZERO,22,35.48459,bidirectional_lstm
COCA BOITE ZERO,22,31.62921,bidirectional_lstm
COCA BOITE ZERO,22,29.298605,bidirectional_lstm
COCA BOITE ZERO,22,26.713121,bidirectional_lstm
COCA BOITE ZERO,22,25.028849,bidirectional_lstm
COCA BOITE ZERO,22,25.876131,bidirectional_lstm
COCA BOITE ZERO,22,28.222315,bidirectional_lstm
COCA BOITE ZERO,22,28.47624,bidirectional_lstm
COCA BOITE ZERO,22,25.705858,bidirectional_lstm
COCA BOITE ZERO,23,23.84162,bidirectional_lstm
COCA BOITE ZERO,23,23.17787,bidirectional_lstm
COCA BOITE ZERO,23,22.997805,bidirectional_lstm
COCA BOITE ZERO,23,22.81542,bidirectional_lstm
COCA BOITE ZERO,23,22.92946,bidirectional_lstm
COCA BOITE ZERO,23,21.923738,bidirectional_lstm
COCA BOITE ZERO,23,21.189905,bidirectional_lstm
COCA BOITE ZERO,23,20.53673,bidirectional_lstm
COCA BOITE ZERO,23,20.10457,bidirectional_lstm
COCA BOITE ZERO,23,20.708078,bidirectional_lstm
COCA BOITE ZERO,23,20.451982,bidirectional_lstm
COCA BOITE ZERO,23,19.369417,bidirectional_lstm
COCA BOITE ZERO,23,19.210764,bidirectional_lstm
COCA BOITE ZERO,23,18.225466,bidirectional_lstm
COCA BOITE ZERO,23,19.46123,bidirectional_lstm
COCA BOITE ZERO,23,19.251833,bidirectional_lstm
COCA BOITE ZERO,23,25.588087,bidirectional_lstm
COCA BOITE ZERO,23,32.358234,bidirectional_lstm
COCA BOITE ZERO,23,34.917183,bidirectional_lstm
COCA BOITE ZERO,23,34.87038,bidirectional_lstm
COCA BOITE ZERO,23,35.84037,bidirectional_lstm
COCA BOITE ZERO,23,35.864662,bidirectional_lstm
COCA BOITE ZERO,23,36.845417,bidirectional_lstm
COCA BOITE ZERO,23,35.52489,bidirectional_lstm
COCA BOITE ZERO,23,33.587246,bidirectional_lstm
COCA BOITE ZERO,23,32.06465,bidirectional_lstm
COCA BOITE ZERO,23,30.294992,bidirectional_lstm
COCA BOITE ZERO,24,28.11852,bidirectional_lstm
COCA BOITE ZERO,24,26.388948,bidirectional_lstm
COCA BOITE ZERO,24,28.118982,bidirectional_lstm
COCA BOITE ZERO,24,29.5505,bidirectional_lstm
COCA BOITE ZERO,24,28.92127,bidirectional_lstm
COCA BOITE ZERO,24,27.66533,bidirectional_lstm
COCA BOITE ZERO,24,29.628477,bidirectional_lstm
COCA BOITE ZERO,24,31.262861,bidirectional_lstm
COCA BOITE ZERO,24,31.545424,bidirectional_lstm
COCA BOITE ZERO,24,30.643389,bidirectional_lstm
COCA BOITE ZERO,24,33.692535,bidirectional_lstm
COCA BOITE ZERO,24,31.69544,bidirectional_lstm
COCA BOITE ZERO,24,31.567701,bidirectional_lstm
COCA BOITE ZERO,24,31.467165,bidirectional_lstm
COCA BOITE ZERO,24,29.154757,bidirectional_lstm
COCA BOITE ZERO,24,26.54925,bidirectional_lstm
COCA BOITE ZERO,24,25.529196,bidirectional_lstm
COCA BOITE ZERO,24,23.823767,bidirectional_lstm
COCA BOITE ZERO,24,23.176035,bidirectional_lstm
COCA BOITE ZERO,24,22.806387,bidirectional_lstm
COCA BOITE ZERO,24,21.470308,bidirectional_lstm
COCA BOITE ZERO,24,21.081957,bidirectional_lstm
COCA BOITE ZERO,24,19.772448,bidirectional_lstm
COCA BOITE ZERO,24,20.381845,bidirectional_lstm
COCA BOITE ZERO,24,20.120165,bidirectional_lstm
COCA BOITE ZERO,24,22.263643,bidirectional_lstm
COCA BOITE ZERO,24,22.927973,bidirectional_lstm
COCA BOITE ZERO,24,22.934107,bidirectional_lstm
COCA BOITE ZERO,24,24.53726,bidirectional_lstm
COCA BOITE ZERO,24,25.502607,bidirectional_lstm
COCA BOITE ZERO,24,26.241968,bidirectional_lstm
COCA BOITE ZERO,24,26.810823,bidirectional_lstm
COCA BOITE ZERO,25,28.84255,bidirectional_lstm
COCA BOITE ZERO,25,27.639029,bidirectional_lstm
COCA BOITE ZERO,25,27.649755,bidirectional_lstm
COCA BOITE ZERO,25,27.90397,bidirectional_lstm
COCA BOITE ZERO,25,26.569952,bidirectional_lstm
COCA BOITE ZERO,25,29.02522,bidirectional_lstm
COCA BOITE ZERO,25,27.876421,bidirectional_lstm
COCA BOITE ZERO,25,28.36569,bidirectional_lstm
COCA BOITE ZERO,25,29.661734,bidirectional_lstm
COCA BOITE ZERO,25,29.64186,bidirectional_lstm
COCA BOITE ZERO,26,26.638186,bidirectional_lstm
COCA BOITE ZERO,27,27.094702,bidirectional_lstm
COCA BOITE ZERO,27,32.0788,bidirectional_lstm
COCA BOITE ZERO,27,35.884197,bidirectional_lstm
COCA BOITE ZERO,27,35.77991,bidirectional_lstm
COCA BOITE ZERO,27,35.885025,bidirectional_lstm
COCA BOITE ZERO,27,36.704556,bidirectional_lstm
COCA BOITE ZERO,27,46.287624,bidirectional_lstm
COCA BOITE ZERO,27,47.537754,bidirectional_lstm
COCA BOITE ZERO,27,49.334908,bidirectional_lstm
COCA BOITE ZERO,27,50.31417,bidirectional_lstm
COCA BOITE ZERO,27,51.01625,bidirectional_lstm
COCA BOITE ZERO,27,46.30146,bidirectional_lstm
COCA BOITE ZERO,27,45.341866,bidirectional_lstm
COCA BOITE ZERO,28,42.173798,bidirectional_lstm
COCA BOITE ZERO,28,41.198746,bidirectional_lstm
COCA BOITE ZERO,28,36.913025,bidirectional_lstm
COCA BOITE ZERO,28,35.475407,bidirectional_lstm
COCA BOITE ZERO,28,33.4561,bidirectional_lstm
COCA BOITE ZERO,28,32.46783,bidirectional_lstm
COCA BOITE ZERO,28,30.753595,bidirectional_lstm
COCA BOITE ZERO,28,28.647577,bidirectional_lstm
COCA BOITE ZERO,28,31.483679,bidirectional_lstm
COCA BOITE ZERO,28,33.50436,bidirectional_lstm
COCA BOITE ZERO,29,31.251017,bidirectional_lstm
COCA BOITE ZERO,29,41.83525,bidirectional_lstm
COCA BOITE ZERO,29,42.43439,bidirectional_lstm
COCA BOITE ZERO,29,45.481644,bidirectional_lstm
COCA BOITE ZERO,29,49.83971,bidirectional_lstm
COCA BOITE ZERO,29,46.383972,bidirectional_lstm
COCA BOITE ZERO,29,43.331642,bidirectional_lstm
COCA BOITE ZERO,29,39.560696,bidirectional_lstm
COCA BOITE ZERO,29,34.708145,bidirectional_lstm
COCA BOITE ZERO,29,30.93405,bidirectional_lstm
COCA BOITE ZERO,29,27.65655,bidirectional_lstm
COCA BOITE ZERO,29,24.232492,bidirectional_lstm
COCA BOITE ZERO,29,21.880312,bidirectional_lstm
COCA BOITE ZERO,29,20.02225,bidirectional_lstm
COCA BOITE ZERO,29,19.127306,bidirectional_lstm
COCA BOITE ZERO,29,19.409174,bidirectional_lstm
COCA BOITE ZERO,29,20.582796,bidirectional_lstm
COCA BOITE ZERO,29,19.4143,bidirectional_lstm
COCA BOITE ZERO,30,21.731852,bidirectional_lstm
COCA BOITE ZERO,30,24.573446,bidirectional_lstm
COCA BOITE ZERO,30,27.025213,bidirectional_lstm
COCA BOITE ZERO,30,27.722918,bidirectional_lstm
COCA BOITE ZERO,30,28.777689,bidirectional_lstm
COCA BOITE ZERO,30,31.696455,bidirectional_lstm
COCA BOITE ZERO,30,34.864944,bidirectional_lstm
COCA BOITE ZERO,30,33.16479,bidirectional_lstm
COCA BOITE ZERO,30,36.04371,bidirectional_lstm
COCA BOITE ZERO,30,35.59172,bidirectional_lstm
COCA BOITE ZERO,30,35.706516,bidirectional_lstm
COCA BOITE ZERO,30,37.049114,bidirectional_lstm
COCA BOITE ZERO,30,35.527317,bidirectional_lstm
COCA BOITE ZERO,30,35.44805,bidirectional_lstm
COCA BOITE ZERO,30,41.26376,bidirectional_lstm
COCA BOITE ZERO,30,37.448853,bidirectional_lstm
COCA BOITE ZERO,31,32.871967,bidirectional_lstm
COCA BOITE ZERO,31,46.161255,bidirectional_lstm
COCA BOITE ZERO,31,49.748363,bidirectional_lstm
COCA BOITE ZERO,31,48.968575,bidirectional_lstm
COCA BOITE ZERO,31,46.900753,bidirectional_lstm
COCA BOITE ZERO,31,42.999268,bidirectional_lstm
COCA BOITE ZERO,31,43.15745,bidirectional_lstm
COCA BOITE ZERO,31,42.74512,bidirectional_lstm
COCA BOITE ZERO,31,45.470116,bidirectional_lstm
COCA BOITE ZERO,31,42.85498,bidirectional_lstm
COCA BOITE ZERO,31,44.434456,bidirectional_lstm
COCA BOITE ZERO,31,43.587646,bidirectional_lstm
COCA BOITE ZERO,31,46.72439,bidirectional_lstm
COCA BOITE ZERO,31,48.32728,bidirectional_lstm
COCA BOITE ZERO,31,45.787247,bidirectional_lstm
COCA BOITE ZERO,31,45.875652,bidirectional_lstm
COCA BOITE ZERO,31,43.2337,bidirectional_lstm
COCA BOITE ZERO,31,41.953632,bidirectional_lstm
COCA BOITE ZERO,31,40.766186,bidirectional_lstm
COCA BOITE ZERO,31,50.97902,bidirectional_lstm
COCA BOITE ZERO,31,46.667034,bidirectional_lstm
COCA BOITE ZERO,32,45.06387,bidirectional_lstm
COCA BOITE ZERO,32,47.31272,bidirectional_lstm
COCA BOITE ZERO,32,51.39363,bidirectional_lstm
COCA BOITE ZERO,32,51.486267,bidirectional_lstm
COCA BOITE ZERO,32,51.486267,bidirectional_lstm
COCA COLA BOITE 24CL,1,38.437004,bidirectional_lstm
COCA COLA BOITE 24CL,1,43.837795,bidirectional_lstm
COCA COLA BOITE 24CL,1,44.28903,bidirectional_lstm
COCA COLA BOITE 24CL,1,42.731163,bidirectional_lstm
COCA COLA BOITE 24CL,1,37.972904,bidirectional_lstm
COCA COLA BOITE 24CL,1,40.861385,bidirectional_lstm
COCA COLA BOITE 24CL,1,40.238506,bidirectional_lstm
COCA COLA BOITE 24CL,1,37.26934,bidirectional_lstm
COCA COLA BOITE 24CL,1,33.775185,bidirectional_lstm
COCA COLA BOITE 24CL,1,31.849092,bidirectional_lstm
COCA COLA BOITE 24CL,1,30.086893,bidirectional_lstm
COCA COLA BOITE 24CL,1,29.52683,bidirectional_lstm
COCA COLA BOITE 24CL,1,28.300894,bidirectional_lstm
COCA COLA BOITE 24CL,1,31.29529,bidirectional_lstm
COCA COLA BOITE 24CL,1,32.93949,bidirectional_lstm
COCA COLA BOITE 24CL,1,31.826036,bidirectional_lstm
COCA COLA BOITE 24CL,1,29.426714,bidirectional_lstm
COCA COLA BOITE 24CL,1,29.968515,bidirectional_lstm
COCA COLA BOITE 24CL,1,31.716764,bidirectional_lstm
COCA COLA BOITE 24CL,1,41.140053,bidirectional_lstm
COCA COLA BOITE 24CL,1,45.076546,bidirectional_lstm
COCA COLA BOITE 24CL,1,48.204582,bidirectional_lstm
COCA COLA BOITE 24CL,1,48.21692,bidirectional_lstm
COCA COLA BOITE 24CL,1,47.520485,bidirectional_lstm
COCA COLA BOITE 24CL,1,46.578247,bidirectional_lstm
COCA COLA BOITE 24CL,1,44.033485,bidirectional_lstm
COCA COLA BOITE 24CL,1,41.988297,bidirectional_lstm
COCA COLA BOITE 24CL,1,40.03242,bidirectional_lstm
COCA COLA BOITE 24CL,1,38.54326,bidirectional_lstm
COCA COLA BOITE 24CL,1,36.952316,bidirectional_lstm
COCA COLA BOITE 24CL,1,36.26754,bidirectional_lstm
COCA COLA BOITE 24CL,2,33.814075,bidirectional_lstm
COCA COLA BOITE 24CL,2,34.418625,bidirectional_lstm
COCA COLA BOITE 24CL,2,33.62432,bidirectional_lstm
COCA COLA BOITE 24CL,2,37.067936,bidirectional_lstm
COCA COLA BOITE 24CL,2,36.439087,bidirectional_lstm
COCA COLA BOITE 24CL,2,36.44955,bidirectional_lstm
COCA COLA BOITE 24CL,2,33.83969,bidirectional_lstm
COCA COLA BOITE 24CL,2,32.932697,bidirectional_lstm
COCA COLA BOITE 24CL,2,32.240707,bidirectional_lstm
COCA COLA BOITE 24CL,2,29.507055,bidirectional_lstm
COCA COLA BOITE 24CL,2,26.9355,bidirectional_lstm
COCA COLA BOITE 24CL,2,23.868326,bidirectional_lstm
COCA COLA BOITE 24CL,2,24.638636,bidirectional_lstm
COCA COLA BOITE 24CL,2,24.846697,bidirectional_lstm
COCA COLA BOITE 24CL,2,23.96831,bidirectional_lstm
COCA COLA BOITE 24CL,2,22.155085,bidirectional_lstm
COCA COLA BOITE 24CL,2,23.052935,bidirectional_lstm
COCA COLA BOITE 24CL,2,22.042322,bidirectional_lstm
COCA COLA BOITE 24CL,2,21.056536,bidirectional_lstm
COCA COLA BOITE 24CL,2,24.749517,bidirectional_lstm
COCA COLA BOITE 24CL,2,24.465849,bidirectional_lstm
COCA COLA BOITE 24CL,2,27.777437,bidirectional_lstm
COCA COLA BOITE 24CL,2,30.295713,bidirectional_lstm
COCA COLA BOITE 24CL,2,29.768526,bidirectional_lstm
COCA COLA BOITE 24CL,2,26.89443,bidirectional_lstm
COCA COLA BOITE 24CL,2,27.923101,bidirectional_lstm
COCA COLA BOITE 24CL,2,26.075377,bidirectional_lstm
COCA COLA BOITE 24CL,2,26.778177,bidirectional_lstm
COCA COLA BOITE 24CL,2,25.2069,bidirectional_lstm
COCA COLA BOITE 24CL,2,24.046938,bidirectional_lstm
COCA COLA BOITE 24CL,2,22.259897,bidirectional_lstm
COCA COLA BOITE 24CL,2,19.989199,bidirectional_lstm
COCA COLA BOITE 24CL,2,19.765253,bidirectional_lstm
COCA COLA BOITE 24CL,2,20.182123,bidirectional_lstm
COCA COLA BOITE 24CL,2,22.376719,bidirectional_lstm
COCA COLA BOITE 24CL,3,21.668886,bidirectional_lstm
